date,news_text
2014/6/7,"RT .@smokinhotashley:
CNBC is brilliant to highlight @petenajarian &amp; John with this segment. #STELLAR $AAPL"
2014/6/7,"RT @bo3bo32: $AAPL $GOOG $FB $TWTR $NFLX 
$JOY 10000% 
????? ????"
2014/6/7,RT @1nvestor: looks like $AAPL can be a Fab 5 candidate now. $100 Roll baby lol
2014/6/7,$AAPL: Apple splits shares to make them affordable
2014/6/7,RT @MarketWatch: Another big milestone for Apple? The stock split $AAPL
2014/6/8,"?iWatch en oto?o? @CNBC: Apple to launch new product in October, report says:"
2014/6/8,Are you hanging on to $SIG $RGLD $HHC $AAPL View now
2014/6/8,Avoid mistakes like $AFG $NU $LEN  $AAPL #wallstreet
2014/6/8,"""@MarketWatch: Will you buy Apple after the 7-for-1 split? Vote here $AAPL"
2014/6/8,"$AAPL: For Good or Bad, Apple, Inc.s Swift Will Change Everything"
2014/6/8,RT @dmackdaddy: Have u logged into ur brokerage account yet? 7X the amout of $AAPL SHARES  with $644 price means we're hella rich lol!
2014/6/8,$DAL Are you thinking of selling $DWA $BIIB $AAPL Try this
2014/6/8,$AAPL It Was Only A Matter Of Time…The Apple Smartwatch Is Set To Launch In ...
2014/6/9,RT @GlennHall: Did @WSJ just compare Dr. Dre with Steve Jobs? Oh yes they did. #Apple $AAPL
2014/6/9,5 Stocks you should be watching $ALL $KAR $DRE $AAPL Worth a look
2014/6/9,"$AAPL -- possibility of it being going to the 102.55 area on Friday the 13th.
102.55 = 
1 + 0 + 2 + 5 + 5 = 13"
2014/6/9,Great #Pennystock #research $CHD $KORS $CFN $AAPL Give it a try
2014/6/9,"RT @AppleInsider_ru: Произошел сплит акций $AAPL, теперь акции в 7 раз доступней.
Закупиться что ли?"
2014/6/9,ospreyeye: $AAPL: CLOSED @ 93.70 ON THE 1ST DAY
2014/6/9,$AAPL Google Wants In on Apple Inc.'s iBeacon Party
2014/6/9,?Estamos listos para arrancar con el Split de $AAPL?
2014/6/9,"RT @tapbot_paul: $AAPL opens down over $500, SELL SELL SELL!!!"
2014/6/9,RT @WSJD: That's no mistake: $AAPL closed Friday at $645.57. It will open Monday around $92 after a 7-for-1 stock split.
2014/6/9,"$AAPL This Morning: Apple Post-Split, Questioning Google Acquisitions, Praise for ..."
2014/6/9,What Do The #Analysts Think About #Apple's #WWDC Announcements? $AAPL
2014/6/9,Garbage are all financial media resources who post idiotic -85% drop on $AAPL due to split and can't fix ASAP
2014/6/9,$AAPL 7:1 split
2014/6/9,Apple's PT raised by Stifel to $110.00. buy rating.
2014/6/9,RT @BlueFielder: More shares have traded in $AAPL today than $SPY
2014/6/9,"RT @MarketWatch: The average Joe can now afford $AAPL, but @Tpoletti says that may not be a good thing:"
2014/6/9,"$AAPL: My Pair Trade, Long Apple/Short BlackBerry, Is Up 100%, Has The Worm T..."
2014/6/9,If you're not long $AAPL...you should be. #spx
2014/6/9,Will the Apple stock split attract #retail investors? These traders think so:
2014/6/9,Good Morning seven times as many $AAPL shares!
2014/6/9,our $AAPL $fb $SPY calls rockin' hard - lovin it
2014/6/9,$AAPL - [video] Apples 7:1 Stock Split: Is It Time to Buy? -&gt;
2014/6/9,10 things in tech you need to know right now - Apple stock splits today $AAPL
2014/6/9,RT @RJCAMPOS: Apple Inc. gained 1.60% $AAPL (via @TrendingApp)
2014/6/9,$AAPL - TECH STOCKS: Apple Closes With Gains After 7-for-1 Stock Split
2014/6/9,"RT @MarketWatch: The average Joe can now afford $AAPL, but @Tpoletti says that may not be a good thing:"
2014/6/9,"RT @StockTwits: 5 stocks trending on StockTwits before the opening bell: $AAPL, $FDO, $ZEN, $TSN and $ADI"
2014/6/9,$CRUS $AAPL $MXIM Pacific Crest believes Cirrus has lost audio amp on next-gen Apple products: Full Story
2014/6/9,In every chart $AAPL is on fire
2014/6/9,"RT @OptionsHawk: $AAPL trading over 1M options today, 2.5X average, calls account for 700K contracts, nearly 3X avg."
2014/6/9,RT @ValaAfshar: Apple ($AAPL) stock split 7 to 1 - closed at $647 and will open at $92 per share.
2014/6/9,Dont want to lose like you did with $PM $NUAN $PNRA $AAPL #economy
2014/6/9,RT @WSJ: What Apple's unorthodox 7-for-1 stock split means for you:
2014/6/9,Are you looking for winners like $PG $PNC $LLY $AAPL #Research
2014/6/9,$AAPL splitting today. Options are looking REALLY nice now.
2014/6/9,"RT @tapbot_paul: $AAPL opens down over $500, SELL SELL SELL!!!"
2014/6/9,If want $AAPL now is the time
2014/6/9,RT @StockTwits: $AAPL is the top trending ticker on StockTwits. It's set to open at $92/share after its 7-for-1 split
2014/6/9,"RT @100000034134435: $AAPL $GOOG $FB $TWTR $NFLX
$AYI 135 call 22 nov OP : 6.5$
High: 16$"
2014/6/9,$VNTA #Stock Market Reports on stocks like $INGR $CSX  $AAPL Worth a look
2014/6/9,$AAPL: Apple may tweak Beats sets
2014/6/9,RT @nanexllc: 47% of volume in $AAPL today is off-exchange (Dark Pools + Internalizers). That's a lot of missing price discovery
2014/6/9,$AAPL - TECH STOCKS: Apple Gains More Ground After 7-for-1 Stock Split
2014/6/9,RT @CNNMoney: One Apple share $AAPL went from $645.57 on Friday to about $92.44 - will you buy?
2014/6/10,RT @TheStreet: Would you buy Apple’s latest product? iWatch:
2014/6/10,$MS Kathy Huberty believes $AAPL has strong 2Q.
2014/6/10,"For Apple, Marketing Is a Whole New Game"
2014/6/10,$STI Do you think you should hold $PFE $BIIB $AAPL Worth a look
2014/6/10,$AAPL: Apple and the Message Behind the Stock Split
2014/6/10,$AAPL - Apple Beefs Up iOS 8 Security In Preparation For Launch Of Secure Smar... -&gt;
2014/6/10,$pmbs LEVEL 2! $AAPL $BABL $MINE $TBEV $INOH $LQMT $MINE HITTIN ANYTHING &amp; EVERYTHING OUT THE BALLPARK
2014/6/10,EU to launch formal investigation into Apple's Irish tax deal: TV..
2014/6/10,Is Facebook Inc. the Newest Frenemy of Apple Inc.?..
2014/6/10,$HBAN Are you hanging on to $NATI $STWD $AAPL #Stock
2014/6/10,$AAPL Apple Inc. (AAPL) Not Worth Chasing Now: Colin Gillis | Tech Insider
2014/6/10,"For $AAPL, #Marketing Is a Whole New Game As They Build A Mega #InternalAgency"
2014/6/10,$AAPL - TECH STOCKS: Apple Inches Upward; EBay Falls
2014/6/10,$AAPL - Apple Could Sell 39M iPhones in Record June Quarter -&gt;
2014/6/10,PHT Day Trade Set Ups 6/10/2014 – $AAPL $BIG $BX $DDD $FEYE $FSLR $GME $MYGN $RAX?$SINA
2014/6/10,@alisaparenti True. $33B. Could argue you don't need $TRV since Dow has $AXP $JPM $GS. But $AAPL should be there. $WFC too for that matter.
2014/6/10,"$AAPL - Apple, Inc.s iWatch Could Revolutionize the Wearables Category -&gt;"
2014/6/10,RT @KourtlandW: Funneling the 99% into the top 1%. Mislead retail investors buying $AAPL today because of a stock split and rigged analyst …
2014/6/10,$AAPL 52-week highs. About 5% away from all-time highs.
2014/6/10,RT @EmilyOlya: $AAPL Katy Huberty's AlphaWise Survey Showing Strong Demand For Apple's iPhone
2014/6/10,""" @rblotnicky: Lol... CNBC #FAIL $AAPL"
2014/6/10,I'm going to wake up laughing if Trainer ends up making a correct call by saying Apple stock is worth $240. $AAPL #SevenForOne
2014/6/10,"$AAPL - TECH STOCKS: Apple, EBay Diverge In Mild Tech Trading"
2014/6/10,Dollar$OnPennies: $AAPL Gallery View
2014/6/10,Split-Screen Multitasking Coming To #iPad -
2014/6/10,"RT @TradingGuru: @CNBC RT $NFLX  Algos setup in SIGMA-X CROSSFINDER LTS T/S BUY, P/T 430 #HFT $PCLN $BIDU $FB $TWTR $TSLA $PCLN $AMZN $AAPL…"
2014/6/10,$AAPL received a new alert. Find out why at
2014/6/10,$AAPL EU to launch formal investigation into Apple's Irish tax deal - TV
2014/6/10,"$NQ at least $FEYE, $FB and $AAPL adding green to my screen"
2014/6/10,$AAPL still trending up after the stock split
2014/6/10,$TEL Stocks to Watch this week $FOXA $ISRG $AAPL View now
2014/6/10,"Toppy Tuesday - S&amp;P 1,950 Edition  $SPX $RUT $GLD $TQQQ $AAPL $TZA $TNA $SHLD $RIG $VLO $GE $KBH $IGT"
2014/6/10,Buy or sell? $SIG $AXP $AAPL $PCLN Must have
2014/6/10,$AAPL if y'all follow Icahn into trades buy $FNMA instead.  Much more wiggle room in the short term IMO.
2014/6/10,"$AAPL - Facebook: Theoretical, but Unlikely, Risk Apple Would Restrict App Ads... -&gt;"
2014/6/10,RT @KourtlandW: Funneling the 99% into the top 1%. Mislead retail investors buying $AAPL today because of a stock split and rigged analyst …
2014/6/10,RT @WSJ: What Apple's unorthodox 7-for-1 stock split means for you:
2014/6/11,Published $AAPL estimate on Estimize: +0.16 EPS and +319.82M Revs compared to Wall Street's consensus.
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,Android's App Engagement Higher Than iOS But Apple Drives Higher eCommerce Sales..
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,"RT @ReutersInsider: On Morning Call $AAPL, $SBUX embroiled in EU tax probe, #Uber faces roadblocks &amp; #Alibaba launches U.S. site:"
2014/6/11,"$AAPL: The probe by the European Commission, the EU's executive arm, will center on generous tax arrangements..."
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,Will #Samsung's #S5 Success Hurt #Apple Inc? $SSNLF $AAPL
2014/6/11,$GOOG $AAPL A Google Acquisition Of Songza Would Be A Shrewd Move - Google Inc.
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,"Even Before iPhone 6, Can Apple Inc. Post an iPhone Blowout This Quarter?.."
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,$SLH Seeking the next stock like $ORI $BA $AAPL Must have
2014/6/11,Avoid mistakes like $ABT $GHC $GILD $AAPL #financial
2014/6/11,This is what happens when $AAPL and $XLF both go down at the same time.
2014/6/11,"RT @100000034134435: $AAPL $GOOG $FB $TWTR $NFLX
$AMCC 12.50 call Aug op:1.25"
2014/6/11,$AAPL the $91.75 is "critical" support - a break below is chaos....lower and lower and lower!!!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,Russia arrests 2 suspected Apple hackers:
2014/6/11,"$AAPL Apple catches up with Mac Pro demand, shipping times fall to 24 hours"
2014/6/11,It looks like $NEWL is on its way to +$1. $NEWL + two new eco-ships = new company. $DRYS $FRO $TSLA $GOOG $AAPL $TSLA
2014/6/11,Subscribe to our daily stock alerts here :
2014/6/11,RT @ChaikinAnalytic: Try Chaikin Analytics Today For Free
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,$AAPL Bullish Power Gauge Stock unaffected by EU tax probe...buy dips
2014/6/11,Trading $SPY contracts live; $ES_F $VXX $AAPL
2014/6/11,"all out this $AAPL position for -0.01 .. basically flat, don't have the patience for these games"
2014/6/11,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/11,"$AAPL 
Support: 92.64  90.25  87.89  85.56  83.26  81.00
Resistance: 
95.06
97.51
100.00 
102.51
105.06
107.64"
2014/6/11,$YELP and $FB look pretty good together. Watch out $AAPL $GOOG $YHOO $MSFT $EBAY $AMZN
2014/6/11,#Stock Watchlist you should be looking at $AON $LECO $HSP $AAPL #NASDAQ
2014/6/11,"VLC for iOS, Android getting Chromecast support $AAPL $GOOGL"
2014/6/11,Are you considering buying $PF $AIG $WCRX $AAPL Must have
2014/6/12,$AAPL New iPhone 6 images emerge from iPhone 5C leaker
2014/6/12,Xiaomi Is A Big Threat To Apple $AAPL@Mahons21
2014/6/12,"RT @NicoleLapin: $AAPL granted patent for a weightlifting tracking system, prolly for rumored #iWatch. Cool, so now they'll track me pumpin…"
2014/6/12,RT @TopStockTiger: $APPZ HERE WE GOOOO ALERT WENT OUT !!!! $BABL $MINE $TBEV $DVAX $AMMG $AAPL $TWTR $TIGER
2014/6/12,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/12,$TMO Best research on #stocks such s $SPLK $PG $AAPL Must see
2014/6/12,$HRC Seeking the next hot #pennystock $AFL $HTS  $AAPL #personalfinance
2014/6/12,$AAPL - Will This Apple Inc. Supplier Continue To Grow Earnings? -&gt;
2014/6/12,Find the next hot #pennystock $SWY $C $ALKS $AAPL #wallstreet
2014/6/12,I hope 500% profit is ok with you... we are beyond it on our $AAPL puts
2014/6/12,$AAPL - Starbucks charges up retail - again -&gt;
2014/6/12,Hoy #Apple Inc. $AAPL cerró a $92.2101.
2014/6/12,"@MandysMounds I had way  too much, take a $AAPL break. Spend some of the money on my bike and my trip to Sturgis."
2014/6/12,RT @stock_coach: Here we go again! can I double member money 10 times today? $AAPL $GS $LNKD $SPY $FB already done it 7 times!
2014/6/12,$AAPL TIMTIMTIMTIMBERRRRRRRRRRRRRRRRRRRRR keep pumpin u scumbagzzzzzzzzzzzzzzzzzzzzzz
2014/6/12,500 $AAPL JAN-15 80 CALL $13.86 SPRD AMEX 6/12/2014 6:05:00 PM Trade Value $?693000
2014/6/12,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/12,"$NFLX -- going back up - for the green
$PCLN -what can any1 say it's an ATM
$AAPL - taking a breather but not 4 long. NEWS coming like $TSLA"
2014/6/12,RT @BrnrJohn: Starbucks wants to energize you and your device. Via @usatoday
2014/6/12,"$AAPL meltdown .. i still have my shorts on, did it at 94 .. LOL"
2014/6/12,THEFLYNEWS:$AAPL Apple price target raised to $100 from $96 at RBC Capital: Full Story
2014/6/12,$AAPL now at heavy! Support. If you were to buy now is a good risk/reward time
2014/6/12,Considering investing in $REG $AAPL $ETFC $CLF #wealthmanagement
2014/6/12,My latest via Seeking Alpha $GTAT $AAPL
2014/6/13,Get the latest on $CHRW $EWBC $NBL $AAPL #equity
2014/6/13,RT @SeekingAlpha: Apple's Venture Into Mobile Medical Applications: A Game Changer?
2014/6/13,$AAPL Apple's Venture Into Mobile Medical Applications: A Game Changer?
2014/6/13,Todays Stocks you should Watch $PCLN $AAPL $FB $TSLA Must see
2014/6/13,#Best #Pennystock research $MO $TDC $WCN $AAPL #money
2014/6/13,"$AAPL health platforms to lead to more quantitative dialogue b/n docs + pats, say 3 AbelsonTaylor execs:"
2014/6/13,$AAPL received a new alert. Find out why at
2014/6/13,$AAPL: If you're worried that the European Union's announcement that it is going to investigate Apple&amp;#39...
2014/6/13,$AAPL Chinese counterfeiters are selling the iPhone 6 before it has even been released
2014/6/13,Todays movers to research $TXN $VOYA $TAP $AAPL #financialnews
2014/6/13,$ROP Bearish or Bullish on these #stocks $VR $HHC $AAPL Worth a look
2014/6/13,RT @KourtlandW: $TAS Oversold Stochastic Channel Breakout - Bullish Engulfing $AAPL $TWTR $FB $LNKD $GOOG $AAPL $SCRC $TSLA $LULU
2014/6/13,RT @VexTrades: $AAPL recalls iPhone power adapters that overheat.
2014/6/13,"Commented on StockTwits: $AAPL Thought Croatia might have won today, just like everyone thinks Apple will continu..."
2014/6/13,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/13,RT @DayTradersGroup: Great to be up $20k just after the bell today!
2014/6/13,I liked a @YouTube video
2014/6/13,RT @CNBCOptions: Mike's bullish bet on $AAPL: @Michael_Khouw is buying the October 92.14-strike call for $4.50
2014/6/13,$STZ Todays Stocks you should Watch $UNH $ALKS $AAPL #financialnews
2014/6/13,Apple swapping older European iPhone chargers due to overheating risk..
